candidate_id,segment_id,split,stage,run_id,source_path,source_row_index,master_time_us,dt_s,left_command,right_command,left_wheel_rate_radps,right_wheel_rate_radps,fan_duty_cycle,px_m,py_m,heading_rad,vf_mps,vr_mps,yaw_rate_radps,delta_af_mps2,delta_ar_mps2,delta_yaw_accel_radps2,predicted_forward_accel_mps2,predicted_right_accel_mps2,predicted_yaw_accel_radps2,measured_yaw_rate_radps,measured_forward_accel_mps2,measured_right_accel_mps2,yaw_rate_residual_radps,forward_accel_residual_mps2,right_accel_residual_mps2,max_contact_relative_speed_mps,load_weighted_contact_relative_speed_mps,load_weighted_lateral_relative_speed_mps,load_weighted_yaw_contact_speed_mps,max_contact_utilization,max_contact_saturation,total_normal_load_n,ground_use
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15518,27217907,0.001,0.25,0.25,0.46567269804,0,0.8,,,,,,,0,0,0,,,,0.130725160241,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15518,27217907,0.001,0.25,0.25,0.46567269804,0,0.8,,,,,,,0,0,0,,,,0.130725160241,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15519,27218907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.133168622851,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15519,27218907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.133168622851,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15519,27218907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.133168622851,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15519,27218907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.133168622851,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15520,27219907,0.001,0.25,0.25,1.39701813105,0.46567269804,0.8,,,,,,,0,0,0,,,,0.139277279377,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15520,27219907,0.001,0.25,0.25,1.39701813105,0.46567269804,0.8,,,,,,,0,0,0,,,,0.139277279377,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15520,27219907,0.001,0.25,0.25,1.39701813105,0.46567269804,0.8,,,,,,,0,0,0,,,,0.139277279377,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15520,27219907,0.001,0.25,0.25,1.39701813105,0.46567269804,0.8,,,,,,,0,0,0,,,,0.139277279377,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15521,27220907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.138055533171,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15521,27220907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.138055533171,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15521,27220907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.138055533171,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15521,27220907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.138055533171,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15522,27221907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.144164204597,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15522,27221907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.144164204597,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15522,27221907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.144164204597,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15522,27221907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.144164204597,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15523,27222907,0.001,0.25,0.25,0.46567269804,0,0.8,,,,,,,0,0,0,,,,0.152716308832,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15523,27222907,0.001,0.25,0.25,0.46567269804,0,0.8,,,,,,,0,0,0,,,,0.152716308832,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15523,27222907,0.001,0.25,0.25,0.46567269804,0,0.8,,,,,,,0,0,0,,,,0.152716308832,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15523,27222907,0.001,0.25,0.25,0.46567269804,0,0.8,,,,,,,0,0,0,,,,0.152716308832,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15524,27223907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.153938040137,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15524,27223907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.153938040137,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15524,27223907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.153938040137,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15524,27223907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.153938040137,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15525,27224907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.158824965358,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15525,27224907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.158824965358,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15525,27224907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.158824965358,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15525,27224907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.158824965358,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15526,27225907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15526,27225907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15526,27225907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15526,27225907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15527,27226907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15527,27226907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15527,27226907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15527,27226907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15528,27227907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.162490159273,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15528,27227907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.162490159273,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15528,27227907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.162490159273,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15528,27227907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.162490159273,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15529,27228907,0.001,0.25,0.25,1.39701813105,0,0.8,,,,,,,0,0,0,,,,0.164933606982,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15529,27228907,0.001,0.25,0.25,1.39701813105,0,0.8,,,,,,,0,0,0,,,,0.164933606982,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15529,27228907,0.001,0.25,0.25,1.39701813105,0,0.8,,,,,,,0,0,0,,,,0.164933606982,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15529,27228907,0.001,0.25,0.25,1.39701813105,0,0.8,,,,,,,0,0,0,,,,0.164933606982,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15530,27229907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15530,27229907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15530,27229907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15530,27229907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.163711890578,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15531,27230907,0.001,0.25,0.25,0.931345396081,0.46567269804,0.8,,,,,,,0,0,0,,,,0.162490159273,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15531,27230907,0.001,0.25,0.25,0.931345396081,0.46567269804,0.8,,,,,,,0,0,0,,,,0.162490159273,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15531,27230907,0.001,0.25,0.25,0.931345396081,0.46567269804,0.8,,,,,,,0,0,0,,,,0.162490159273,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15531,27230907,0.001,0.25,0.25,0.931345396081,0.46567269804,0.8,,,,,,,0,0,0,,,,0.162490159273,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15532,27231907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.161268413067,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15532,27231907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.161268413067,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15532,27231907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.161268413067,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15532,27231907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.161268413067,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15533,27232907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.160046696663,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15533,27232907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.160046696663,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15533,27232907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.160046696663,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15533,27232907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.160046696663,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15534,27233907,0.001,0.25,0.25,1.39701813105,0,0.8,,,,,,,0,0,0,,,,0.164933606982,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15534,27233907,0.001,0.25,0.25,1.39701813105,0,0.8,,,,,,,0,0,0,,,,0.164933606982,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15534,27233907,0.001,0.25,0.25,1.39701813105,0,0.8,,,,,,,0,0,0,,,,0.164933606982,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15534,27233907,0.001,0.25,0.25,1.39701813105,0,0.8,,,,,,,0,0,0,,,,0.164933606982,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15535,27234907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.152716308832,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15535,27234907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.152716308832,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15535,27234907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.152716308832,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15535,27234907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.152716308832,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15536,27235907,0.001,0.25,0.25,0.931345396081,0.46567269804,0.8,,,,,,,0,0,0,,,,0.146607652307,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15536,27235907,0.001,0.25,0.25,0.931345396081,0.46567269804,0.8,,,,,,,0,0,0,,,,0.146607652307,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15536,27235907,0.001,0.25,0.25,0.931345396081,0.46567269804,0.8,,,,,,,0,0,0,,,,0.146607652307,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15536,27235907,0.001,0.25,0.25,0.931345396081,0.46567269804,0.8,,,,,,,0,0,0,,,,0.146607652307,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15537,27236907,0.001,0.25,0.25,0.931345396081,0,0.8,,,,,,,0,0,0,,,,0.138055533171,0,0,,,,0,,,,,0,1.932931,
