segment_id,split,stage,family,corrupted,row_count,coverage_key,parameter_json,observed_command_signature
ofnis_001646,train,yaw_launch,launch,false,1424,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.55|observed_command=pair=0.55,-0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.550000011920929, ""speed_bin_label"": null, ""test_value"": 0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.55,-0.55;mag=0.55"
ofnis_001647,train,yaw_launch,launch,false,1411,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.55|observed_command=pair=-0.55,0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.550000011920929, ""speed_bin_label"": null, ""test_value"": -0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.55,0.55;mag=0.55"
ofnis_001648,train,yaw_launch,launch,false,1441,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.6|observed_command=pair=0.6,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6000000238418579, ""speed_bin_label"": null, ""test_value"": 0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.6,-0.6;mag=0.6"
ofnis_001649,train,yaw_launch,launch,false,1421,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.6|observed_command=pair=-0.6,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6000000238418579, ""speed_bin_label"": null, ""test_value"": -0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.6,0.6;mag=0.6"
ofnis_001651,train,yaw_launch,launch,false,1433,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.6|observed_command=pair=-0.6,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6000000238418579, ""speed_bin_label"": null, ""test_value"": -0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.6,0.6;mag=0.6"
ofnis_001652,train,yaw_launch,launch,false,1430,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.6|observed_command=pair=0.6,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6000000238418579, ""speed_bin_label"": null, ""test_value"": 0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.6,-0.6;mag=0.6"
ofnis_001654,train,yaw_launch,launch,false,1421,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001656,train,yaw_launch,launch,false,1440,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001657,train,yaw_launch,launch,false,1435,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.65|observed_command=pair=-0.65,0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6499999761581421, ""speed_bin_label"": null, ""test_value"": -0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.65,0.65;mag=0.65"
ofnis_001660,train,yaw_launch,launch,false,1461,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.7|observed_command=pair=0.7,-0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.699999988079071, ""speed_bin_label"": null, ""test_value"": 0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.7,-0.7;mag=0.7"
ofnis_001661,train,yaw_launch,launch,false,1446,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.7|observed_command=pair=-0.7,0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.699999988079071, ""speed_bin_label"": null, ""test_value"": -0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.7,0.7;mag=0.7"
ofnis_001662,train,yaw_launch,launch,false,1407,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.7|observed_command=pair=0.7,-0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.699999988079071, ""speed_bin_label"": null, ""test_value"": 0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.7,-0.7;mag=0.7"
ofnis_001663,train,yaw_launch,launch,false,1471,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.7|observed_command=pair=-0.7,0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.699999988079071, ""speed_bin_label"": null, ""test_value"": -0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.7,0.7;mag=0.7"
ofnis_001664,train,yaw_launch,launch,false,1447,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.7|observed_command=pair=0.7,-0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.699999988079071, ""speed_bin_label"": null, ""test_value"": 0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.7,-0.7;mag=0.7"
ofnis_001666,train,yaw_launch,launch,false,1559,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.75|observed_command=pair=0.75,-0.75;mag=0.75","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.75, ""speed_bin_label"": null, ""test_value"": 0.75, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.75,-0.75;mag=0.75"
ofnis_001667,train,yaw_launch,launch,false,1516,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.75|observed_command=pair=-0.75,0.75;mag=0.75","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.75, ""speed_bin_label"": null, ""test_value"": -0.75, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.75,0.75;mag=0.75"
ofnis_001668,train,yaw_launch,launch,false,1477,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.75|observed_command=pair=0.75,-0.75;mag=0.75","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.75, ""speed_bin_label"": null, ""test_value"": 0.75, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.75,-0.75;mag=0.75"
ofnis_001670,train,yaw_launch,launch,false,1439,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.75|observed_command=pair=0.75,-0.75;mag=0.75","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.75, ""speed_bin_label"": null, ""test_value"": 0.75, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.75,-0.75;mag=0.75"
ofnis_001671,train,yaw_launch,launch,false,1082,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.75|observed_command=pair=-0.75,0.75;mag=0.75","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.75, ""speed_bin_label"": null, ""test_value"": -0.75, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.75,0.75;mag=0.75"
ofnis_001672,train,yaw_launch,launch,false,1553,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.8|observed_command=pair=0.8,-0.8;mag=0.8","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.800000011920929, ""speed_bin_label"": null, ""test_value"": 0.8, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.8,-0.8;mag=0.8"
ofnis_001673,train,yaw_launch,launch,false,1579,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.8|observed_command=pair=-0.8,0.8;mag=0.8","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.800000011920929, ""speed_bin_label"": null, ""test_value"": -0.8, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.8,0.8;mag=0.8"
ofnis_001674,train,yaw_launch,launch,false,1582,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.8|observed_command=pair=0.8,-0.8;mag=0.8","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.800000011920929, ""speed_bin_label"": null, ""test_value"": 0.8, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.8,-0.8;mag=0.8"
ofnis_001675,train,yaw_launch,launch,false,1579,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.8|observed_command=pair=-0.8,0.8;mag=0.8","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.800000011920929, ""speed_bin_label"": null, ""test_value"": -0.8, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.8,0.8;mag=0.8"
ofnis_001676,train,yaw_launch,launch,false,1625,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.8|observed_command=pair=0.8,-0.8;mag=0.8","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.800000011920929, ""speed_bin_label"": null, ""test_value"": 0.8, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.8,-0.8;mag=0.8"
ofnis_001677,train,yaw_launch,launch,false,1622,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.8|observed_command=pair=-0.8,0.8;mag=0.8","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.800000011920929, ""speed_bin_label"": null, ""test_value"": -0.8, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.8,0.8;mag=0.8"
ofnis_001678,train,mixed_launch,launch,false,1096,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.4|observed_command=pair=0.3,0.4;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 0.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.4], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.4;mag=0.4"
ofnis_001679,train,mixed_launch,launch,false,1098,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.4|observed_command=pair=-0.3,-0.4;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 1.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.4], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.4;mag=0.4"
ofnis_001680,train,mixed_launch,launch,false,1122,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.4|observed_command=pair=0.3,0.4;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 0.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.4], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.4;mag=0.4"
ofnis_001681,train,mixed_launch,launch,false,1122,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.4|observed_command=pair=-0.3,-0.4;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 1.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.4], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.4;mag=0.4"
ofnis_001682,train,mixed_launch,launch,false,1148,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.4|observed_command=pair=0.3,0.4;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 2.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.4], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.4;mag=0.4"
ofnis_001683,train,mixed_launch,launch,false,1114,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.4|observed_command=pair=-0.3,-0.4;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 3.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.4], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.4;mag=0.4"
ofnis_001684,train,mixed_launch,launch,false,1159,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.4|observed_command=pair=0.3,0.4;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 2.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.4], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.4;mag=0.4"
ofnis_001687,train,mixed_launch,launch,false,1088,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.4,-0.3|observed_command=pair=-0.4,-0.3;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 5.0, ""speed_bin_label"": null, ""test_value"": [-0.4, -0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.4,-0.3;mag=0.4"
ofnis_001688,train,mixed_launch,launch,false,1130,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.4,0.3|observed_command=pair=0.4,0.3;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 4.0, ""speed_bin_label"": null, ""test_value"": [0.4, 0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.4,0.3;mag=0.4"
ofnis_001689,train,mixed_launch,launch,false,1104,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.4,-0.3|observed_command=pair=-0.4,-0.3;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 5.0, ""speed_bin_label"": null, ""test_value"": [-0.4, -0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.4,-0.3;mag=0.4"
ofnis_001691,train,mixed_launch,launch,false,1119,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.4,-0.3|observed_command=pair=-0.4,-0.3;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 7.0, ""speed_bin_label"": null, ""test_value"": [-0.4, -0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.4,-0.3;mag=0.4"
ofnis_001692,train,mixed_launch,launch,false,1141,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.4,0.3|observed_command=pair=0.4,0.3;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 6.0, ""speed_bin_label"": null, ""test_value"": [0.4, 0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.4,0.3;mag=0.4"
ofnis_001693,train,mixed_launch,launch,false,1119,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.4,-0.3|observed_command=pair=-0.4,-0.3;mag=0.4","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 7.0, ""speed_bin_label"": null, ""test_value"": [-0.4, -0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.4,-0.3;mag=0.4"
ofnis_001694,train,mixed_launch,launch,false,1191,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.5|observed_command=pair=0.3,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 8.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.5], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.5;mag=0.5"
ofnis_001695,train,mixed_launch,launch,false,1193,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.5|observed_command=pair=-0.3,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 9.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.5], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.5;mag=0.5"
ofnis_001696,train,mixed_launch,launch,false,1215,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.5|observed_command=pair=0.3,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 8.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.5], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.5;mag=0.5"
ofnis_001697,train,mixed_launch,launch,false,1185,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.5|observed_command=pair=-0.3,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 9.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.5], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.5;mag=0.5"
ofnis_001699,train,mixed_launch,launch,false,1182,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.5|observed_command=pair=-0.3,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 11.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.5], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.5;mag=0.5"
ofnis_001700,train,mixed_launch,launch,false,1215,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.5|observed_command=pair=0.3,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 10.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.5], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.5;mag=0.5"
ofnis_001702,train,mixed_launch,launch,false,1224,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.5,0.3|observed_command=pair=0.5,0.3;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 12.0, ""speed_bin_label"": null, ""test_value"": [0.5, 0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.5,0.3;mag=0.5"
ofnis_001704,train,mixed_launch,launch,false,1219,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.5,0.3|observed_command=pair=0.5,0.3;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 12.0, ""speed_bin_label"": null, ""test_value"": [0.5, 0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.5,0.3;mag=0.5"
ofnis_001705,train,mixed_launch,launch,false,1244,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.5,-0.3|observed_command=pair=-0.5,-0.3;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 13.0, ""speed_bin_label"": null, ""test_value"": [-0.5, -0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.5,-0.3;mag=0.5"
ofnis_001707,train,mixed_launch,launch,false,1252,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.5,-0.3|observed_command=pair=-0.5,-0.3;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 15.0, ""speed_bin_label"": null, ""test_value"": [-0.5, -0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.5,-0.3;mag=0.5"
ofnis_001709,train,mixed_launch,launch,false,1219,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.5,-0.3|observed_command=pair=-0.5,-0.3;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 15.0, ""speed_bin_label"": null, ""test_value"": [-0.5, -0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.5,-0.3;mag=0.5"
ofnis_001710,train,mixed_launch,launch,false,1282,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.6|observed_command=pair=0.3,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 16.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.6;mag=0.6"
ofnis_001711,train,mixed_launch,launch,false,1304,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.6|observed_command=pair=-0.3,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 17.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.6;mag=0.6"
ofnis_001712,train,mixed_launch,launch,false,1301,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.6|observed_command=pair=0.3,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 16.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.6;mag=0.6"
ofnis_001713,train,mixed_launch,launch,false,1289,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.6|observed_command=pair=-0.3,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 17.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.6;mag=0.6"
ofnis_001715,train,mixed_launch,launch,false,1295,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.6|observed_command=pair=-0.3,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 19.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.6;mag=0.6"
ofnis_001718,train,smooth,straight,false,66425,stage=smooth|family=straight|parameter=speed_mps|kind=logged_speed_mps|value=0.4,"{""cmd_linear_mps_median"": 0.4000000059604645, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""speed_mps"", ""speed_bin"": 0.4000000059604645, ""speed_bin_label"": null, ""test_value"": 0.4, ""test_value_kind"": ""logged_speed_mps""}","pair=1,-1;mag=1;linear=0.40000000596;yaw=0"
ofnis_20260609_000002,train,launch,launch,false,735,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.25|observed_command=pair=0.25,0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.25, ""speed_bin_label"": null, ""test_value"": 0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.25,0.25;mag=0.25"
ofnis_20260609_000003,train,launch,launch,false,709,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.25|observed_command=pair=-0.25,-0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.25, ""speed_bin_label"": null, ""test_value"": -0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.25,-0.25;mag=0.25"
